_ID,TimeSt,Country,Province,City,Latitude,Longitude,POIID,distance_km
4683534,2017-06-21T04:10:04.600Z,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,497.90365333347563
4683460,2017-06-21T16:10:04.483Z,CA,AB,Spruce Grove,53.54628,-113.88183,POI1,26.169692658298246
4683419,2017-06-21T10:10:00.920Z,CA,AB,Edmonton,53.57741,-113.54728,POI1,5.347118564622964
4683334,2017-06-21T00:10:00.833Z,CA,AB,Calgary,51.053,-114.161,POI1,281.0009073229253
4683155,2017-06-21T01:10:02.487Z,CA,AB,Calgary,51.1387,-114.2015,POI1,272.07444697562767
4683011,2017-06-21T02:10:00.680Z,CA,AB,Edmonton,53.5515,-113.492,POI1,0.7231998197875126
4682936,2017-06-21T05:10:00.493Z,CA,AB,Edmonton,53.4104,-113.517,POI1,15.237724944250676
4682849,2017-06-21T14:10:00.483Z,CA,AB,Calgary,50.9628,-114.103,POI1,290.31074895412036
4682787,2017-06-21T08:10:00.323Z,CA,AB,Red Deer,52.31317,-113.82793,POI1,139.00790003273974
4682736,2017-06-21T17:10:00.093Z,CA,AB,Calgary,50.9255,-114.0394,POI1,293.83129678634685
4682730,2017-06-21T07:10:00.033Z,CA,ON,Woodbridge,43.7779,-79.5952,POI3,514.6812694640395
4682642,2017-06-21T07:10:00.807Z,CA,AB,Lacombe,52.46319,-113.72604,POI1,121.4900926603924
4682589,2017-06-21T13:10:00.587Z,CA,AB,Calgary,51.033,-113.9835,POI1,281.49276012792967
4682540,2017-06-21T20:10:00.547Z,CA,AB,Calgary,50.93674,-114.01066,POI1,292.34580660362917
4682489,2017-06-21T22:10:00.433Z,CA,ON,Burlington,43.35,-79.758,POI3,547.518991182186
4682438,2017-06-21T10:10:00.330Z,CA,ON,Scarborough,43.773,-79.26019,POI3,490.4864819833043
4682406,2017-06-21T14:10:00.177Z,CA,AB,Calgary,50.89222,-113.97723,POI1,296.996739770788
4682395,2017-06-21T18:09:59.927Z,CA,AB,Calgary,51.0242,-114.1004,POI1,283.5266400944876
4682383,2017-06-21T12:09:58.627Z,CA,AB,Calgary,51.0701,-114.117,POI1,278.6478385381379
4682365,2017-06-21T08:10:00.453Z,CA,AB,Strathmore,50.9814,-113.691,POI1,285.5306533527037
4682287,2017-06-21T08:10:00.443Z,CA,AB,Strathmore,50.9814,-113.691,POI1,285.5306533527037
4682247,2017-06-21T09:09:59.380Z,CA,AB,Calgary,50.87401,-113.98432,POI1,299.0639646473008
4682212,2017-06-21T06:09:58.840Z,CA,AB,Calgary,50.9278,-113.9682,POI1,292.994966213548
4682116,2017-06-21T10:10:00.553Z,CA,AB,Edmonton,53.4104,-113.517,POI1,15.237724944250676
4682055,2017-06-21T06:10:00.487Z,CA,AB,Brooks,50.5626,-111.907,POI1,348.8543631771434
4681986,2017-06-21T13:09:59.873Z,CA,AB,Edmonton,53.53871,-113.51924,POI1,2.3640940650303337
4681898,2017-06-21T02:09:58.937Z,CA,QC,Montréal,45.4979,-73.64152,POI3,6.447561485183433
4681875,2017-06-21T06:09:57.513Z,CA,AB,Calgary,51.1368,-114.142,POI1,271.59038811622435
4681832,2017-06-21T02:09:58.580Z,CA,AB,Leduc,53.25403,-113.55882,POI1,32.84353165783018
4681756,2017-06-21T16:09:58.600Z,CA,AB,Edmonton,53.587,-113.441,POI1,5.416846823637305
4681706,2017-06-21T01:09:57.310Z,CA,AB,Calgary,51.0419,-114.2,POI1,282.6628457525732
4681698,2017-06-21T09:09:53.940Z,CA,ON,Burlington,43.3799,-79.7668,POI3,546.5784111541192
4681687,2017-06-21T21:09:52.727Z,CA,ON,Innisfil,44.3479,-79.5594,POI3,489.3602081222756
4681548,2017-06-21T09:09:51.797Z,CA,AB,Edmonton,53.5366,-113.5103,POI1,1.9407686570112106
4681239,2017-06-21T05:09:53.360Z,CA,QC,Saint-Laurent,45.50372,-73.68478,POI3,9.465320611463005
4681144,2017-06-21T00:09:52.723Z,CA,BC,Madeira Park,49.62353,-124.01436,POI1,846.942171305113
4681098,2017-06-21T18:09:51.050Z,CA,AB,Edmonton,53.55,-113.5,POI1,1.0343902457344343
4681057,2017-06-21T09:09:49.810Z,CA,ON,Toronto,43.6651,-79.4369,POI3,508.4827813631055
4681028,2017-06-21T22:09:53.870Z,CA,ON,Burlington,43.3799,-79.7668,POI3,546.5784111541192
4680949,2017-06-21T16:09:49.170Z,CA,ON,Burlington,43.3889,-79.7682,POI3,546.209773835953
4680917,2017-06-21T04:09:49.000Z,CA,ON,Oakville,43.4462,-79.6688,POI3,536.1385379869045
4680847,2017-06-21T14:09:50.453Z,CA,AB,Fort Mcmurray,56.7248,-111.382,POI1,377.8520515114587
4680805,2017-06-21T20:09:50.207Z,CA,ON,Mississauga,43.5355,-79.6915,POI3,533.2462200931351
4680794,2017-06-21T20:09:49.527Z,CA,AB,Edmonton,53.58422,-113.4161,POI1,6.249078893308144
4680779,2017-06-21T09:09:50.487Z,CA,AB,Edmonton,53.43193,-113.4413,POI1,13.038294000671355
4680697,2017-06-21T13:09:48.327Z,CA,ON,Richmond Hill,43.8428,-79.4239,POI3,499.18701328529966
4680651,2017-06-21T06:09:48.267Z,CA,ON,Vankleek Hill,45.5216,-74.7199,POI3,89.89497054813467
4680612,2017-06-21T07:09:48.223Z,CA,ON,Cambridge,43.3653,-80.3066,POI3,586.125075835175
4680498,2017-06-21T22:09:49.630Z,CA,ON,York,43.703,-79.512,POI3,512.1019825243789
4680486,2017-06-21T12:09:48.960Z,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,377.948481917311
4680482,2017-06-21T04:09:48.540Z,CA,SK,Saskatoon,52.1242,-106.665,POI1,484.4594783338199
4680439,2017-06-21T19:09:48.283Z,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,497.90365333347563
4680295,2017-06-21T15:09:45.363Z,CA,AB,Edmonton,53.4579,-113.412,POI1,10.95958907888917
4680272,2017-06-21T19:09:45.290Z,CA,AB,Calgary,51.0486,-113.968,POI1,279.64462855325803
4680250,2017-06-21T01:09:45.193Z,CA,MB,East Kildonan,49.9203,-97.083,POI1,1196.1021555866882
4680245,2017-06-21T14:09:46.653Z,CA,ON,Burlington,43.3317,-79.8066,POI3,551.9442102826606
4680219,2017-06-21T14:09:45.573Z,CA,AB,Edmonton,53.43026,-113.62529,POI1,15.854184852414836
4680218,2017-06-21T20:09:45.203Z,CA,QC,Montréal,45.4934,-73.5837,POI3,3.4278521593631526
4680208,2017-06-21T22:09:45.193Z,CA,ON,Oshawa,43.9156,-78.8632,POI3,454.9288108273155
4680125,2017-06-21T18:09:45.250Z,CA,AB,Airdrie,51.2672,-114.034,POI1,256.12205062675224
4680078,2017-06-21T07:09:45.207Z,CA,AB,Calgary,51.0486,-113.968,POI1,279.64462855325803
4680075,2017-06-21T22:09:44.813Z,CA,AB,Calgary,51.053,-114.161,POI1,281.0009073229253
4680006,2017-06-21T03:09:43.833Z,CA,AB,Calgary,50.94019,-114.10169,POI1,292.787356774226
4679909,2017-06-21T15:09:43.580Z,CA,AB,Edmonton,53.55,-113.5,POI1,1.0343902457344343
4679901,2017-06-21T03:09:45.687Z,CA,ON,Toronto,43.7061,-79.39292,POI3,503.31343355791273
4679832,2017-06-21T21:09:45.340Z,CA,AB,Spruce Grove,53.5594,-113.884,POI1,26.350096525229546
4679704,2017-06-21T06:09:45.253Z,CA,AB,Medicine Hat,50.0102,-110.653,POI1,438.74410457276764
4679658,2017-06-21T04:09:43.900Z,CA,QC,Montréal,45.5066,-73.6291,POI3,5.191104777728438
4679521,2017-06-21T22:09:43.487Z,CA,ON,Thunder Bay,48.3738,-89.2779,POI3,1231.6557042597483
4679498,2017-06-21T00:09:45.323Z,CA,AB,Sherwood Park,53.5263,-113.287,POI1,13.317777273576553
4679411,2017-06-21T03:09:45.243Z,CA,AB,Grande Prairie,55.1463,-118.8215,POI1,388.77694555292067
4679381,2017-06-21T13:09:45.207Z,CA,BC,North Vancouver,49.3204,-123.087,POI1,813.634362464471
4679320,2017-06-21T15:09:44.937Z,CA,AB,Calgary,50.8863,-113.98,POI1,297.6723383452349
4679234,2017-06-21T10:09:43.480Z,CA,AB,Calgary,51.0419,-114.2,POI1,282.6628457525732
4679142,2017-06-21T06:09:43.453Z,CA,AB,Calgary,50.90911,-114.04693,POI1,295.7054661253794
4679085,2017-06-21T19:09:44.050Z,CA,AB,Calgary,51.0818,-113.959,POI1,275.90539591197336
4679025,2017-06-21T05:09:43.750Z,CA,AB,Edmonton,53.5185,-113.6579,POI1,11.787141911505332
4678970,2017-06-21T21:09:40.100Z,CA,AB,Edmonton,53.58422,-113.4161,POI1,6.249078893308144
4678930,2017-06-21T13:09:39.967Z,CA,AB,Calgary,50.93674,-114.01066,POI1,292.34580660362917
4678801,2017-06-21T08:09:41.790Z,CA,AB,Calgary,50.8889,-113.991,POI1,297.4706681929657
4678788,2017-06-21T16:09:38.933Z,CA,ON,Ottawa,45.4177,-75.6977,POI3,166.6233725487853
4678775,2017-06-21T06:09:37.880Z,CA,ON,Fort Erie,42.9052,-78.9365,POI3,517.3546461374877
4678735,2017-06-21T01:09:39.873Z,CA,AB,Edmonton,53.58422,-113.4161,POI1,6.249078893308144
4678583,2017-06-21T10:09:38.293Z,CA,ON,Fort Erie,42.9052,-78.9365,POI3,517.3546461374877
4678545,2017-06-21T21:09:37.753Z,CA,AB,Edmonton,53.5181,-113.5797,POI1,6.950404757218904
4678455,2017-06-21T09:09:40.240Z,CA,AB,Calgary,51.1387,-114.2015,POI1,272.07444697562767
4678368,2017-06-21T07:09:39.003Z,CA,ON,Mississauga,43.5924,-79.7611,POI3,535.4884919672303
4678285,2017-06-21T16:09:38.340Z,CA,AB,Calgary,51.1414,-114.076,POI1,270.38494254023465
4678231,2017-06-21T21:09:37.713Z,CA,AB,Edmonton,53.5181,-113.5797,POI1,6.950404757218904
4678170,2017-06-21T00:09:38.817Z,CA,AB,Calgary,51.033,-113.9835,POI1,281.49276012792967
4678077,2017-06-21T08:09:37.240Z,CA,AB,Edmonton,53.5314,-113.582,POI1,6.5698346905448
4677999,2017-06-21T19:09:37.823Z,CA,AB,Calgary,51.0571,-114.077,POI1,279.6736302972662
4677934,2017-06-21T15:09:35.147Z,CA,ON,North York,43.7534,-79.3272,POI3,496.28278610849503
4677923,2017-06-21T06:09:34.823Z,CA,AB,Fort Mcmurray,56.68469,-111.34015,POI1,374.6677390444388
4677847,2017-06-21T13:09:33.057Z,CA,NB,Eel Ground,47.0181,-65.5707,POI4,268.73331677047645
4677832,2017-06-21T00:09:33.013Z,CA,ON,Richmond Hill,43.8428,-79.4239,POI3,499.18701328529966
4677693,2017-06-21T07:09:33.327Z,CA,NB,Eel Ground,47.0181,-65.5707,POI4,268.73331677047645
4677543,2017-06-21T04:09:33.290Z,CA,ON,Richmond Hill,43.9221,-79.4632,POI3,498.5636246326837
4677465,2017-06-21T10:09:33.037Z,CA,AB,Red Deer,52.2651,-113.794,POI1,143.94016689598396
4677359,2017-06-21T00:09:32.040Z,CA,AB,Edmonton,53.4179,-113.5785,POI1,15.527428515690566
4677179,2017-06-21T14:09:33.330Z,CA,AB,Spruce Grove,53.5533,-113.895,POI1,27.049205385084917
4677139,2017-06-21T12:09:33.107Z,CA,ON,Mississauga,43.5355,-79.6915,POI3,533.2462200931351
4677122,2017-06-21T05:09:33.040Z,CA,ON,Mississauga,43.6046,-79.6729,POI3,528.5046202081787
4676995,2017-06-21T13:09:33.013Z,CA,ON,Mississauga,43.5893,-79.6614,POI3,528.4181152539954
4676860,2017-06-21T01:09:34.060Z,CA,QC,Montréal,45.6036,-73.5021,POI3,10.384832094960704
4676712,2017-06-21T03:09:30.937Z,CA,AB,Red Deer,52.24126,-113.81345,POI1,146.75458831492776
4676642,2017-06-21T12:09:30.503Z,CA,AB,Calgary,50.9214,-114.075,POI1,294.6037453653203
4676605,2017-06-21T10:09:30.107Z,CA,AB,Sherwood Park,53.5449,-113.318,POI1,11.083115236911963
4676587,2017-06-21T11:09:29.303Z,CA,ON,Woodbridge,43.8069,-79.5978,POI3,513.5573437005789
4676516,2017-06-21T19:09:30.060Z,CA,ON,Charlton Station,47.5776,-80.2036,POI3,556.4496436579623
4676463,2017-06-21T21:09:30.830Z,CA,AB,Red Deer,52.2651,-113.794,POI1,143.94016689598396
4676445,2017-06-21T14:09:30.490Z,CA,ON,Scarborough,43.83597,-79.22787,POI3,485.1754645619876
4676432,2017-06-21T07:09:29.733Z,CA,AB,Edmonton,53.59161,-113.39005,POI1,8.090423643359328
4676392,2017-06-21T09:09:30.600Z,CA,AB,Edmonton,53.5314,-113.582,POI1,6.5698346905448
4676339,2017-06-21T22:09:30.133Z,CA,ON,Kitchener,43.4133,-80.5271,POI3,599.8134821110326
4676229,2017-06-21T21:09:29.743Z,CA,AB,Edmonton,53.6134,-113.541,POI1,8.318744569683089
4676055,2017-06-21T10:09:25.397Z,CA,AB,Calgary,50.89574,-114.0466,POI1,297.17757180449735
4675994,2017-06-21T17:09:26.043Z,CA,ON,Peterborough,44.3022,-78.3342,POI3,399.13738440307736
4675885,2017-06-21T04:09:23.340Z,CA,AB,Edmonton,53.5427,-113.49027,POI1,0.48830482319110396
4675820,2017-06-21T14:09:22.460Z,CA,AB,Edmonton,53.5442,-113.495,POI1,0.6501090803695346
4675730,2017-06-21T09:09:25.527Z,CA,QC,Dorval,45.4431,-73.751,POI3,16.858705470663132
4675724,2017-06-21T11:09:21.940Z,CA,QC,Montréal,45.58162,-73.57387,POI3,6.69861282231124
4675639,2017-06-21T11:09:21.413Z,CA,AB,Calgary,51.0378,-114.08,POI1,281.8279602381413
4675638,2017-06-21T00:09:24.600Z,CA,AB,Edmonton,53.51351,-113.62899,POI1,10.140910563780661
4675618,2017-06-21T04:09:20.760Z,CA,SK,Craik,51.04505,-105.83675,POI1,589.4194627148194
4675591,2017-06-21T16:09:23.090Z,CA,AB,Calgary,51.0242,-114.1004,POI1,283.5266400944876
4675542,2017-06-21T18:09:20.923Z,CA,QC,Saint-Constant,45.3668,-73.5659,POI3,17.216202015317243
4675490,2017-06-21T10:09:19.460Z,CA,ON,Mississauga,43.5355,-79.6915,POI3,533.2462200931351
4675428,2017-06-21T13:09:22.093Z,CA,NS,Dartmouth,44.6792,-63.5801,POI4,66.5448029660085
4675357,2017-06-21T05:09:21.940Z,CA,QC,Montréal,45.5019,-73.63716,POI3,5.961336297946509
4675348,2017-06-21T19:09:20.287Z,CA,ON,Toronto,43.6666,-79.3823,POI3,504.46446273194306
4675347,2017-06-21T08:09:18.220Z,CA,AB,Calgary,51.0104,-114.066,POI1,284.7117970395108
4675265,2017-06-21T01:09:18.213Z,CA,AB,Calgary,51.0104,-114.066,POI1,284.7117970395108
4675168,2017-06-21T15:09:18.207Z,CA,AB,Calgary,51.0104,-114.066,POI1,284.7117970395108
4675103,2017-06-21T03:09:21.300Z,CA,AB,Calgary,51.0378,-114.08,POI1,281.8279602381413
4675014,2017-06-21T22:09:19.487Z,CA,ON,Mississauga,43.5355,-79.6915,POI3,533.2462200931351
4674990,2017-06-21T03:09:18.350Z,CA,AB,Calgary,50.9632,-114.082,POI1,290.063459059268
4674921,2017-06-21T04:09:18.217Z,CA,ON,Mississauga,43.5355,-79.6915,POI3,533.2462200931351
4674839,2017-06-21T05:09:19.383Z,CA,BC,Vancouver,49.24188,-123.14036,POI1,822.1433120503804
4674772,2017-06-21T14:09:18.497Z,CA,AB,Calgary,51.0818,-113.959,POI1,275.90539591197336
4674706,2017-06-21T06:09:17.920Z,CA,AB,Calgary,50.9632,-114.082,POI1,290.063459059268
4674618,2017-06-21T01:09:19.537Z,CA,ON,Mississauga,43.5355,-79.6915,POI3,533.2462200931351
4674602,2017-06-21T19:09:16.367Z,CA,AB,Edmonton,53.5185,-113.6579,POI1,11.787141911505332
4674555,2017-06-21T07:09:16.203Z,CA,AB,Edmonton,53.5185,-113.6579,POI1,11.787141911505332
4674472,2017-06-21T20:09:14.933Z,CA,AB,Edmonton,53.6313,-113.5245,POI1,9.806053114614363
4674424,2017-06-21T10:09:14.593Z,CA,ON,Barrie,44.3303,-79.7268,POI3,502.6455016323314
4674362,2017-06-21T21:09:19.320Z,CA,AB,Edmonton,53.5314,-113.582,POI1,6.5698346905448
4674333,2017-06-21T14:09:19.200Z,CA,ON,Mississauga,43.5355,-79.6915,POI3,533.2462200931351
4674201,2017-06-21T08:09:18.893Z,CA,ON,North York,43.7515,-79.447,POI3,505.0822393134719
4674146,2017-06-21T19:09:18.067Z,CA,AB,Calgary,50.9632,-114.082,POI1,290.063459059268
4674065,2017-06-21T16:09:17.630Z,CA,AB,Edmonton,53.587,-113.441,POI1,5.416846823637305
4673971,2017-06-21T01:09:16.287Z,CA,AB,Red Deer,52.2651,-113.794,POI1,143.94016689598396
4673846,2017-06-21T08:09:17.893Z,CA,AB,Red Deer,52.24126,-113.81345,POI1,146.75458831492776
4673682,2017-06-21T17:09:12.550Z,CA,AB,Calgary,51.0419,-114.2,POI1,282.6628457525732
4673670,2017-06-21T07:09:14.737Z,CA,AB,Edmonton,53.4154,-113.4178,POI1,15.219635239694515
4673598,2017-06-21T14:09:14.530Z,CA,AB,Edmonton,53.5955,-113.44,POI1,6.26187387687492
4673521,2017-06-21T20:09:13.273Z,CA,AB,Calgary,50.90911,-114.04693,POI1,295.7054661253794
4673436,2017-06-21T22:09:10.003Z,CA,BC,Kamloops,50.67129,-120.32916,POI1,565.8382112274877
4673389,2017-06-21T03:09:14.313Z,CA,AB,Beaumont,53.3545,-113.414,POI1,21.83533719045363
4673347,2017-06-21T04:09:13.117Z,CA,ON,Toronto,43.6575,-79.3783,POI3,504.6226622417984
4673342,2017-06-21T06:09:09.467Z,CA,AB,Calgary,50.9123,-113.9371,POI1,294.4799074947094
4673210,2017-06-21T20:09:11.020Z,CA,BC,Kamloops,50.67129,-120.32916,POI1,565.8382112274877
4673155,2017-06-21T15:09:07.667Z,CA,AB,Calgary,51.0571,-114.077,POI1,279.6736302972662
4673153,2017-06-21T00:09:06.990Z,CA,ON,Mississauga,43.6618,-79.7034,POI3,527.9767487377875
4673078,2017-06-21T17:09:08.330Z,CA,AB,Calgary,51.053,-114.161,POI1,281.0009073229253
4673062,2017-06-21T12:09:07.227Z,CA,NB,Moncton,46.1183,-64.7338,POI4,153.20560997789354
4672997,2017-06-21T19:09:06.723Z,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
4672909,2017-06-21T06:09:08.200Z,CA,QC,Dorval,45.4431,-73.751,POI3,16.858705470663132
4672818,2017-06-21T16:09:07.083Z,CA,QC,Montréal,45.5047,-73.5558,POI3,2.0440517967615763
4672786,2017-06-21T19:09:06.807Z,CA,QC,Lévis,46.8251,-71.149,POI3,235.87228265569772
4672740,2017-06-21T09:09:04.917Z,CA,QC,Dorval,45.4431,-73.751,POI3,16.858705470663132
4672729,2017-06-21T18:09:04.023Z,CA,AB,Airdrie,51.3082,-114.0398,POI1,251.66809158464568
4672719,2017-06-21T14:09:06.817Z,CA,QC,Charlesbourg,46.8528,-71.2573,POI3,231.27570346239276
4672685,2017-06-21T06:09:07.250Z,CA,NB,Moncton,46.0987,-64.8036,POI4,156.02326830807152
4672621,2017-06-21T09:09:06.930Z,CA,NS,Halifax,44.6455,-63.5756,POI4,69.84373224966338
4672559,2017-06-21T12:09:06.827Z,CA,ON,Etobicoke,43.6879,-79.557,POI3,516.0903406186962
4672497,2017-06-21T01:09:05.693Z,CA,AB,Edmonton,53.55,-113.5,POI1,1.0343902457344343
4672441,2017-06-21T14:09:04.127Z,CA,ON,Ancaster,43.208,-79.9652,POI3,569.8117922655933
4672356,2017-06-21T06:09:06.827Z,CA,ON,Oshawa,43.94039,-78.88709,POI3,455.5118488143259
4672181,2017-06-21T11:09:06.810Z,CA,ON,Whitby,43.88565,-78.9525,POI3,462.8206903521238
4672069,2017-06-21T00:09:04.560Z,CA,AB,Calgary,51.0571,-114.077,POI1,279.6736302972662
4672031,2017-06-21T20:09:04.300Z,CA,ON,Mississauga,43.5634,-79.6509,POI3,528.9337177796294
4671961,2017-06-21T08:09:04.003Z,CA,AB,Calgary,50.89573,-114.04681,POI1,297.18051254467997
4671951,2017-06-21T10:09:03.940Z,CA,SK,Saskatoon,52.1218,-106.645,POI1,485.8266582262002
4671931,2017-06-21T14:09:04.097Z,CA,ON,Kitchener,43.4381,-80.5099,POI3,597.3787433319694
4671840,2017-06-21T18:09:03.503Z,CA,AB,Calgary,51.0486,-113.968,POI1,279.64462855325803
4671642,2017-06-21T13:09:02.780Z,CA,AB,Calgary,51.03843,-114.02962,POI1,281.28799937285686
4671640,2017-06-21T12:09:00.567Z,CA,ON,Burlington,43.37009,-79.80493,POI3,549.8119903541178
4671479,2017-06-21T22:09:03.673Z,CA,QC,Montréal,45.5047,-73.5558,POI3,2.0440517967615763
4671387,2017-06-21T21:09:03.013Z,CA,AB,Calgary,51.0823,-113.9578,POI1,275.8406643288439
4671327,2017-06-21T04:09:02.860Z,CA,AB,Calgary,51.0399,-114.044,POI1,281.25610607027926
4671019,2017-06-21T19:08:59.183Z,CA,ON,Burlington,43.3016,-79.8582,POI3,557.2082227611123
4670861,2017-06-21T04:09:03.127Z,CA,AB,Calgary,51.0494,-113.9564,POI1,279.46490023714694
4670765,2017-06-21T19:08:59.640Z,CA,BC,Nanaimo,49.136,-123.947,POI1,875.289733213059
4670761,2017-06-21T14:08:58.927Z,CA,ON,London,42.9699,-81.2081,POI3,671.2342130985057
4670669,2017-06-21T05:09:00.743Z,CA,AB,Edmonton,53.44144,-113.43615,POI1,12.09823037521228
4670621,2017-06-21T11:08:59.857Z,CA,QC,Anjou,45.6141,-73.5468,POI3,10.39063146513641
4670609,2017-06-21T21:08:59.663Z,CA,ON,Mississauga,43.5634,-79.6509,POI3,528.9337177796294
4670539,2017-06-21T06:08:58.960Z,CA,AB,Calgary,50.88933,-114.0407,POI1,297.83354468117165
4670519,2017-06-21T09:08:58.103Z,CA,ON,Burlington,43.3889,-79.7682,POI3,546.209773835953
4670484,2017-06-21T00:08:58.080Z,CA,AB,Calgary,51.0424,-114.14528,POI1,281.99282058600346
4670394,2017-06-21T02:08:59.720Z,CA,ON,Scarborough,43.7084,-79.2856,POI3,495.4375044956862
4670356,2017-06-21T15:08:58.877Z,CA,QC,Outremont,45.5218,-73.6031,POI3,2.8885606948773987
4670299,2017-06-21T09:08:58.380Z,CA,ON,North Bay,46.3377,-79.3717,POI3,457.9792316399065
4670269,2017-06-21T11:08:57.673Z,CA,AB,Calgary,51.0823,-113.9578,POI1,275.8406643288439
4670233,2017-06-21T07:08:58.427Z,CA,AB,Calgary,51.0424,-114.14528,POI1,281.99282058600346
4670132,2017-06-21T16:08:58.130Z,CA,AB,Calgary,51.01617,-113.97813,POI1,283.30805019883303
4670127,2017-06-21T04:08:57.217Z,CA,ON,Toronto,43.6403,-79.3953,POI3,506.69695346600525
4669955,2017-06-21T20:08:56.440Z,CA,ON,Cambridge,43.33,-80.2879,POI3,586.5356373091668
4669772,2017-06-21T12:08:55.887Z,CA,ON,Thunder Bay,48.3738,-89.2779,POI3,1231.6557042597483
4669768,2017-06-21T01:08:55.500Z,CA,ON,Thunder Bay,48.3738,-89.2779,POI3,1231.6557042597483
4669725,2017-06-21T01:08:56.143Z,CA,QC,Montréal,45.4901,-73.6329,POI3,6.281078882790448
4669658,2017-06-21T13:08:56.133Z,CA,AB,Edmonton,53.587,-113.441,POI1,5.416846823637305
4669560,2017-06-21T15:08:54.320Z,CA,SK,Saskatoon,52.1294,-106.661,POI1,484.4993794882461
4669489,2017-06-21T09:08:53.683Z,CA,AB,Edmonton,53.4235,-113.462,POI1,13.73004745556436
4669405,2017-06-21T02:08:51.743Z,CA,NB,Saint John,45.2736,-66.0661,POI4,221.86232646798473
4669399,2017-06-21T10:08:51.633Z,CA,NS,Halifax,44.6701,-63.6036,POI4,68.23979937266118
4669329,2017-06-21T08:08:51.620Z,CA,QC,Fossambault-Sur-Le-Lac,46.90353,-71.62098,POI3,214.48637943264856
4669321,2017-06-21T07:08:55.480Z,CA,ON,Kingston,44.2647,-76.5504,POI3,273.4697053151551
4669293,2017-06-21T02:08:51.590Z,CA,NS,Sydney,46.16124,-60.17942,POI4,258.9788409785567
4669285,2017-06-21T03:08:51.560Z,CA,ON,Brampton,43.6971,-79.7944,POI3,532.9665928551243
4669263,2017-06-21T07:08:52.243Z,CA,ON,Wasaga Beach,44.5275,-80.0029,POI3,517.6746194000851
4669256,2017-06-21T05:08:51.627Z,CA,NS,Halifax,44.6394,-63.5798,POI4,70.59765451895547
4669157,2017-06-21T00:08:51.620Z,CA,AB,Edmonton,53.465,-113.414,POI1,10.196183891656482
4669068,2017-06-21T07:08:53.173Z,CA,QC,Montréal,45.4978,-73.5798,POI3,2.858860506700472
4668901,2017-06-21T11:08:53.097Z,CA,QC,Montréal,45.4978,-73.5798,POI3,2.858860506700472
4668826,2017-06-21T21:08:51.750Z,CA,ON,Etobicoke,43.6381,-79.5787,POI3,520.0564769956211
4668818,2017-06-21T21:08:51.740Z,CA,ON,Etobicoke,43.6068,-79.5063,POI3,516.3560714022489
4668782,2017-06-21T09:08:51.630Z,CA,ON,Ottawa,45.3244,-75.6048,POI3,160.6140594730872
4668703,2017-06-21T10:08:51.187Z,CA,ON,Petawawa,45.8959,-77.2676,POI3,290.39009478036576
4668623,2017-06-21T03:08:50.873Z,CA,ON,Scarborough,43.83597,-79.22787,POI3,485.1754645619876
4668560,2017-06-21T11:08:51.633Z,CA,QC,Sainte-Foy,46.75904,-71.29477,POI3,222.59167594119293
4668473,2017-06-21T00:08:51.623Z,CA,ON,Saint Catharines,43.1644,-79.2456,POI3,522.0193020213833
4668420,2017-06-21T10:08:48.570Z,CA,ON,Toronto,43.64632,-79.39383,POI3,506.29363307587613
4668292,2017-06-21T11:08:48.640Z,CA,AB,Calgary,51.014,-114.13771,POI1,285.03270991414854
4668252,2017-06-21T02:08:48.037Z,CA,ON,Toronto,43.6781,-79.2954,POI3,497.62987664896207
4668216,2017-06-21T04:08:48.147Z,CA,AB,Calgary,51.0829,-114.095,POI1,277.01335294659464
4668117,2017-06-21T02:08:46.180Z,CA,AB,Edmonton,53.585,-113.5526,POI1,6.176108873930448
4667938,2017-06-21T14:08:43.903Z,CA,SK,Saskatoon,52.1242,-106.665,POI1,484.4594783338199
4667765,2017-06-21T10:08:43.410Z,CA,AB,Calgary,50.8837,-114.0326,POI1,298.3854841059
4667730,2017-06-21T02:08:43.320Z,CA,SK,Regina,50.4314,-104.556,POI1,702.0225851048907
4667727,2017-06-21T08:08:43.243Z,CA,ON,Fort Frances,48.6114,-93.37824,POI1,1501.7015630299852
4667697,2017-06-21T22:08:44.810Z,CA,ON,Ottawa,45.4019,-75.7513,POI3,170.94452214904425
4667692,2017-06-21T03:08:47.850Z,CA,ON,Milton,43.48279,-79.8752,POI3,549.1177564227178
4667621,2017-06-21T00:08:47.270Z,CA,ON,Burlington,43.332,-79.807,POI3,551.9568593303272
4667534,2017-06-21T01:08:44.860Z,CA,ON,Ottawa,45.4019,-75.7513,POI3,170.94452214904425
4667439,2017-06-21T18:08:44.510Z,CA,ON,Burlington,43.3354,-79.8577,POI3,555.3910495577912
4667394,2017-06-21T15:08:44.210Z,CA,ON,Brantford,43.1692,-80.2684,POI3,593.4386250385572
4667327,2017-06-21T21:08:43.710Z,CA,SK,Saskatoon,52.122,-106.646,POI1,485.75500363558365
4667291,2017-06-21T14:08:44.700Z,CA,ON,Ottawa,45.4019,-75.7513,POI3,170.94452214904425
4667285,2017-06-21T05:08:43.633Z,CA,ON,Cambridge,43.3653,-80.3066,POI3,586.125075835175
